Source,Target,Weight
nm0532277,nm0587061,2
nm0532955,nm0602855,3
nm0533101,nm0598784,2
nm0533101,nm0920438,3
nm0533692,nm0612847,2
nm0533692,nm0642180,2
nm0533692,nm0662700,2
nm0533692,nm0700711,2
nm0533692,nm0715637,2
nm0533692,nm0723935,2
nm0533692,nm0788288,3
nm0534045,nm0634313,2
nm0534045,nm0642988,2
nm0534045,nm0653892,2
nm0534045,nm0749476,2
nm0534045,nm0831872,2
nm0534045,nm0848667,3
nm0534286,nm0625383,4
nm0534317,nm0662972,2
nm0534972,nm0926235,2
nm0535767,nm0611423,2
nm0535978,nm0719746,2
nm0535978,nm0740025,3
nm0535978,nm0869224,2
nm0535979,nm0798309,2
nm0535979,nm0846846,2
nm0535979,nm0869451,2
nm0537146,nm0780764,2
nm0537146,nm0823633,9
nm0537556,nm0562770,2
nm0538312,nm0638188,2
nm0538312,nm0884788,2
nm0538472,nm0550552,2
nm0538672,nm0701633,3
nm0539049,nm0583207,4
nm0539049,nm0609151,4
nm0539049,nm0717086,4
nm0539049,nm0778270,2
nm0539049,nm0825234,5
nm0540047,nm0823633,2
nm0540311,nm0645041,2
nm0540575,nm0651627,2
nm0540575,nm0674741,2
nm0540575,nm0725587,2
nm0540763,nm0588941,2
nm0542063,nm0814773,2
nm0542063,nm0853732,2
nm0543115,nm0861034,2
nm0543194,nm0658676,2
nm0543270,nm0682176,2
nm0545298,nm0593192,2
nm0545298,nm0604656,2
nm0545298,nm0639529,2
nm0546121,nm0556813,2
nm0546121,nm0562770,3
nm0546478,nm0675957,2
nm0546657,nm0621416,2
nm0547132,nm0864397,2
nm0549385,nm0624005,2
nm0550195,nm0595598,8
nm0550195,nm0613768,2
nm0550552,nm0789970,2
nm0550552,nm0930776,2
nm0551222,nm0913341,2
nm0552077,nm0738042,2
nm0553149,nm0838843,2
nm0554928,nm0613913,2
nm0555005,nm0604032,2
nm0555005,nm0735785,2
nm0555309,nm0812929,2
nm0555475,nm0847031,2
nm0555494,nm0623971,2
nm0555597,nm0555617,13
nm0555597,nm0555688,2
nm0555617,nm0555688,2
nm0555823,nm0615511,2
nm0555941,nm0631307,2
nm0555941,nm0721073,2
nm0556564,nm0794548,2
nm0556729,nm0911914,2
nm0556813,nm0639563,2
nm0556813,nm0795599,2
nm0556813,nm0936728,3
nm0559832,nm0726256,2
nm0559832,nm0758162,2
nm0559920,nm0705509,2
nm0559920,nm0866835,3
nm0560091,nm0706978,2
nm0560091,nm0919321,2
nm0560756,nm0560757,2
nm0561214,nm0561230,2
nm0561271,nm0878484,2
nm0561693,nm0867538,2
nm0562770,nm0562866,2
nm0562770,nm0567224,2
nm0562770,nm0569645,3
nm0562770,nm0571186,2
nm0562770,nm0589494,3
nm0562770,nm0723423,5
nm0562770,nm0734340,2
nm0562770,nm0741182,2
nm0562770,nm0764346,3
nm0562770,nm0824496,3
nm0562770,nm0865178,2
nm0562770,nm0907404,2
nm0562770,nm0931572,2
nm0562770,nm0940617,4
nm0562770,nm0944797,3
nm0562771,nm0795888,2
nm0562771,nm0820607,2
nm0562771,nm0913094,2
nm0562841,nm0631307,5
nm0562841,nm0679133,2
nm0562841,nm0739190,3
nm0564738,nm0706256,2
nm0564738,nm0912487,2
nm0564738,nm0928697,2
nm0566948,nm0570615,3
nm0566948,nm0593775,2
nm0566948,nm0634313,2
nm0566948,nm0737259,2
nm0566948,nm0751245,2
nm0567224,nm0589494,2
nm0567224,nm0594291,2
nm0567224,nm0723423,2
nm0567224,nm0863833,2
nm0567521,nm0721573,2
nm0567756,nm0824496,3
nm0568316,nm0651627,3
nm0568316,nm0728811,2
nm0568316,nm0932424,2
nm0569645,nm0651627,4
nm0569645,nm0823633,2
nm0569645,nm0878927,5
nm0569645,nm0924307,5
nm0569645,nm0942611,5
nm0569747,nm0639563,3
nm0569902,nm0848251,2
nm0570006,nm0910400,2
nm0570451,nm0606431,2
nm0570451,nm0606998,3
nm0570451,nm0694090,2
nm0570451,nm0847939,2
nm0570451,nm0926004,2
nm0570451,nm0929925,2
nm0570639,nm0874497,2
nm0570974,nm0604674,2
nm0570974,nm0703491,3
nm0571186,nm0589494,2
nm0571186,nm0603096,2
nm0571186,nm0643048,3
nm0571186,nm0740480,2
nm0571186,nm0824496,6
nm0571186,nm0878927,6
nm0571186,nm0907404,6
nm0571186,nm0908154,2
nm0571186,nm0924307,5
nm0571186,nm0932912,3
nm0571186,nm0940617,2
nm0571841,nm0835738,2
nm0572142,nm0606431,2
nm0572324,nm0858977,2
nm0573137,nm0752878,2
nm0573137,nm0950858,3
nm0573740,nm0607942,2
nm0573790,nm0665291,2
nm0573790,nm0674788,2
nm0576055,nm0666538,2
nm0576083,nm0682074,2
nm0576127,nm0943978,2
nm0576490,nm0907888,2
nm0576938,nm0859939,2
nm0578170,nm0691728,2
nm0578170,nm0832375,2
nm0578170,nm0895766,2
nm0578412,nm0623684,2
nm0578412,nm0871432,2
nm0579384,nm0757663,2
nm0579663,nm0614278,2
nm0579663,nm0634749,2
nm0579663,nm0641454,2
nm0579663,nm0653892,2
nm0579663,nm0694090,4
nm0579663,nm0711855,2
nm0581280,nm0625190,2
nm0581416,nm0913248,2
nm0581611,nm0779148,4
nm0581611,nm0820607,5
nm0581611,nm0907404,2
nm0582019,nm0679500,2
nm0582890,nm0889024,2
nm0583207,nm0717086,4
nm0583207,nm0778270,7
nm0583925,nm0645438,2
nm0583925,nm0837360,2
nm0585506,nm0601476,2
nm0585553,nm0794301,2
nm0586227,nm0605270,2
nm0586227,nm0946660,2
nm0586271,nm0677493,2
nm0586271,nm0701633,5
nm0586444,nm0685232,2
nm0586733,nm0605270,2
nm0586733,nm0879945,2
nm0587534,nm0638560,2
nm0587534,nm0645941,2
nm0587534,nm0654530,2
nm0587534,nm0930711,2
nm0588329,nm0603646,4
nm0588329,nm0712745,2
nm0588329,nm0770507,2
nm0588941,nm0910240,3
nm0588941,nm0924008,2
nm0589494,nm0643048,2
nm0589494,nm0764346,2
nm0589494,nm0863833,3
nm0589494,nm0936728,3
nm0590055,nm0662116,2
nm0590055,nm0674788,2
nm0590055,nm0799237,2
nm0590224,nm0829389,5
nm0591217,nm0800166,2
nm0592036,nm0722909,2
nm0592978,nm0598603,2
nm0592978,nm0867891,3
nm0593001,nm0810646,2
nm0593192,nm0752813,2
nm0593333,nm0728811,7
nm0593372,nm0929925,2
nm0593468,nm0823633,2
nm0593775,nm0752524,2
nm0594062,nm0757104,2
nm0594709,nm0756870,3
nm0595271,nm0880419,2
nm0595361,nm0722595,2
nm0595361,nm0845486,13
nm0595361,nm0909436,2
nm0595361,nm0922615,3
nm0596267,nm0603875,2
nm0596267,nm0665938,2
nm0596267,nm0864203,2
nm0597995,nm0710233,2
nm0598603,nm0862677,2
nm0598784,nm0828947,2
nm0599363,nm0700188,2
nm0599363,nm0729294,2
nm0599787,nm0709478,2
nm0599910,nm0604656,3
nm0599910,nm0606431,2
nm0599910,nm0637790,2
nm0599910,nm0654239,5
nm0599910,nm0657874,2
nm0599910,nm0807580,2
nm0599910,nm0832011,6
nm0599910,nm0867144,2
nm0599910,nm0868458,2
nm0601117,nm0728811,2
nm0601117,nm0820607,7
nm0601117,nm0833363,2
nm0601117,nm0855579,4
nm0601117,nm0934290,4
nm0601698,nm0806565,2
nm0602005,nm0694090,3
nm0603096,nm0625190,2
nm0603096,nm0878927,2
nm0603096,nm0908154,2
nm0603096,nm0931572,2
nm0603646,nm0700711,2
nm0603646,nm0712745,3
nm0603646,nm0752878,2
nm0603646,nm0770507,2
nm0603646,nm0866010,9
nm0603646,nm0935996,6
nm0603646,nm0950958,5
nm0603875,nm0665938,2
nm0604032,nm0703411,2
nm0604605,nm0606998,3
nm0604605,nm0864869,2
nm0604656,nm0654239,3
nm0604656,nm0749476,2
nm0604656,nm0771584,2
nm0604656,nm0791349,2
nm0604656,nm0870543,3
nm0604674,nm0703491,2
nm0604960,nm0610253,2
nm0604960,nm0657874,2
nm0604960,nm0852710,2
nm0604960,nm0929925,2
nm0605270,nm0793766,3
nm0605270,nm0847698,2
nm0605270,nm0945522,2
nm0605786,nm0819825,3
nm0605895,nm0824496,5
nm0605923,nm0724732,2
nm0606343,nm0936728,2
nm0606431,nm0831889,3
nm0606431,nm0832011,3
nm0606431,nm0838412,2
nm0606431,nm0942929,2
nm0606998,nm0885150,2
nm0607108,nm0931572,2
nm0607504,nm0714155,2
nm0609151,nm0717086,2
nm0609151,nm0825234,4
nm0610268,nm0932912,2
nm0610569,nm0627468,2
nm0610569,nm0635886,3
nm0611423,nm0678089,2
nm0611541,nm0746946,3
nm0611804,nm0806565,2
nm0613407,nm0695199,3
nm0613407,nm0907888,2
nm0613576,nm0889024,2
nm0613806,nm0824496,7
nm0614278,nm0906940,2
nm0614278,nm0935415,3
nm0614303,nm0689444,2
nm0614303,nm0728811,8
nm0614303,nm0824496,2
nm0614879,nm0796644,9
nm0615014,nm0643048,2
nm0615278,nm0865262,2
nm0615278,nm0909398,2
nm0615977,nm0823633,2
nm0617242,nm0701633,4
nm0617846,nm0785771,2
nm0618337,nm0694918,2
nm0618858,nm0840935,2
nm0619227,nm0632757,3
nm0619227,nm0643898,2
nm0619798,nm0623684,2
nm0619798,nm0634313,5
nm0619798,nm0643048,2
nm0619798,nm0653892,4
nm0619798,nm0696481,3
nm0619798,nm0738042,3
nm0619798,nm0848667,2
nm0619938,nm0620131,2
nm0620154,nm0620168,2
nm0620154,nm0875370,2
nm0620168,nm0875370,2
nm0620433,nm0847031,2
nm0620433,nm0882577,2
nm0622307,nm0771585,2
nm0622307,nm0861034,2
nm0622307,nm0889511,2
nm0622404,nm0708479,2
nm0622956,nm0729032,2
nm0623166,nm0796509,2
nm0623180,nm0685693,2
nm0623443,nm0683647,5
nm0623443,nm0738856,2
nm0623443,nm0785286,2
nm0623443,nm0816530,3
nm0623443,nm0832375,5
nm0623443,nm0869224,2
nm0623443,nm0884134,4
nm0623684,nm0820607,2
nm0623684,nm0871432,2
nm0623684,nm0894734,2
nm0624253,nm0778270,2
nm0624434,nm0812919,2
nm0624434,nm0815489,4
nm0624434,nm0898085,2
nm0624752,nm0740480,2
nm0627468,nm0635886,2
nm0627910,nm0639495,16
nm0627910,nm0929116,14
nm0628105,nm0823633,2
nm0630821,nm0690691,2
nm0631147,nm0657088,13
nm0631307,nm0672857,2
nm0631307,nm0721073,2
nm0631307,nm0737944,2
nm0632426,nm0727311,2
nm0632426,nm0825923,2
nm0632426,nm0872164,3
nm0632426,nm0884134,2
nm0632426,nm0897650,2
nm0634226,nm0684793,15
nm0634226,nm0823633,10
nm0634226,nm0840373,2
nm0634278,nm0909040,2
nm0634313,nm0682074,2
nm0634313,nm0696481,2
nm0634313,nm0848667,3
nm0635341,nm0673023,2
nm0635798,nm0742438,2
nm0635931,nm0833324,2
nm0638188,nm0717809,2
nm0638560,nm0643048,2
nm0638560,nm0659947,2
nm0638560,nm0863833,3
nm0639495,nm0728811,8
nm0639495,nm0820607,5
nm0639495,nm0929116,22
nm0639529,nm0821041,2
nm0639563,nm0908797,2
nm0639563,nm0926072,5
nm0639563,nm0932629,4
nm0639563,nm0940617,2
nm0640078,nm0847939,2
nm0640307,nm0656745,2
nm0640307,nm0749476,2
nm0640348,nm0878927,3
nm0641454,nm0668361,2
nm0641454,nm0671738,2
nm0641454,nm0837959,2
nm0641868,nm0709681,2
nm0642180,nm0935415,2
nm0642988,nm0656118,2
nm0642988,nm0657874,3
nm0642988,nm0668361,4
nm0642988,nm0672101,2
nm0642988,nm0694090,2
nm0642988,nm0736777,2
nm0642988,nm0817021,2
nm0643048,nm0656118,2
nm0643048,nm0823633,2
nm0643997,nm0814355,3
nm0643997,nm0817550,2
nm0645438,nm0756870,3
nm0645438,nm0837360,2
nm0645537,nm0757153,2
nm0645613,nm0790229,2
nm0645676,nm0793766,2
nm0645676,nm0812286,4
nm0645676,nm0837360,2
nm0645676,nm0875370,3
nm0645676,nm0945468,2
nm0646789,nm0786074,2
nm0646849,nm0680456,2
nm0646849,nm0700711,2
nm0647752,nm0831872,2
nm0650995,nm0858833,2
nm0651430,nm0951385,2
nm0651627,nm0740674,2
nm0651627,nm0761807,2
nm0651627,nm0824496,2
nm0651627,nm0878927,2
nm0651627,nm0924307,3
nm0651791,nm0835738,2
nm0651798,nm0652777,2
nm0652051,nm0790096,2
nm0652743,nm0853392,2
nm0652798,nm0854149,2
nm0653580,nm0838875,2
nm0653892,nm0848667,2
nm0653989,nm0932912,2
nm0654089,nm0912487,2
nm0654530,nm0713270,2
nm0654613,nm0945836,2
nm0654627,nm0753479,4
nm0654627,nm0756870,5
nm0654712,nm0793766,2
nm0654712,nm0867391,2
nm0654843,nm0654845,3
nm0654845,nm0721073,2
nm0656745,nm0855969,2
nm0657874,nm0870543,2
nm0658073,nm0833324,3
nm0658073,nm0927110,2
nm0658250,nm0714155,2
nm0658676,nm0727710,3
nm0658676,nm0876761,2
nm0659947,nm0751510,2
nm0660415,nm0857352,2
nm0661038,nm0812929,4
nm0661038,nm0812937,3
nm0661038,nm0876164,3
nm0661366,nm0782225,2
nm0661997,nm0672101,2
nm0662240,nm0948714,3
nm0662252,nm0740480,2
nm0662700,nm0662972,2
nm0662972,nm0931547,2
nm0663423,nm0678089,2
nm0663423,nm0798270,2
nm0663423,nm0815495,2
nm0664527,nm0724586,2
nm0664701,nm0718828,2
nm0664850,nm0676877,3
nm0664850,nm0819825,10
nm0665291,nm0799237,2
nm0665291,nm0910240,2
nm0665902,nm0714878,2
nm0667152,nm0682176,3
nm0667152,nm0956272,2
nm0667310,nm0908963,2
nm0668361,nm0838066,2
nm0670964,nm0886870,2
nm0671559,nm0867891,3
nm0671559,nm0896060,2
nm0671738,nm0906940,2
nm0671985,nm0934290,2
nm0674741,nm0740674,3
nm0674741,nm0789211,2
nm0674741,nm0867560,2
nm0674741,nm0908154,3
nm0674788,nm0789841,2
nm0674788,nm0939454,2
nm0675574,nm0906291,6
nm0675574,nm0906317,2
nm0675957,nm0827409,2
nm0676877,nm0819825,3
nm0677493,nm0701633,2
nm0678089,nm0764537,2
nm0679133,nm0737944,2
nm0679133,nm0897376,2
nm0679959,nm0785771,2
nm0679973,nm0726153,3
nm0679973,nm0836687,2
nm0680376,nm0743313,2
nm0681566,nm0889024,2
nm0681635,nm0928271,2
nm0681639,nm0951385,2
nm0682074,nm0831889,2
nm0682176,nm0956272,2
nm0683647,nm0832375,2
nm0683647,nm0869224,2
nm0683647,nm0884134,2
nm0683647,nm0895766,4
nm0684793,nm0823633,11
nm0684793,nm0840373,2
nm0685693,nm0695263,2
nm0686915,nm0694918,2
nm0686915,nm0725256,2
nm0688497,nm0785664,3
nm0689444,nm0728811,2
nm0690691,nm0927436,2
nm0691555,nm0718188,6
nm0691555,nm0909436,2
nm0691675,nm0760701,2
nm0691728,nm0895766,3
nm0692439,nm0696866,2
nm0692439,nm0715582,2
nm0692439,nm0805532,2
nm0692439,nm0930336,2
nm0692439,nm0930776,2
nm0694090,nm0749476,2
nm0694205,nm0820607,2
nm0694403,nm0714878,2
nm0695170,nm0695199,2
nm0695170,nm0839129,2
nm0695199,nm0839129,2
nm0695199,nm0907888,4
nm0696481,nm0848667,2
nm0696912,nm0709526,2
nm0698804,nm0715577,2
nm0698804,nm0823633,2
nm0700188,nm0729294,2
nm0700354,nm0848910,3
nm0700711,nm0919700,2
nm0700791,nm0930776,2
nm0701633,nm0707457,2
nm0701633,nm0753567,3
nm0701633,nm0753583,2
nm0701633,nm0813922,4
nm0701633,nm0881588,2
nm0701633,nm0904651,2
nm0701780,nm0844141,2
nm0701780,nm0881235,2
nm0702554,nm0876761,2
nm0702554,nm0884788,2
nm0702554,nm0897537,2
nm0703033,nm0712738,2
nm0704719,nm0729157,2
nm0704719,nm0761100,2
nm0704719,nm0862677,3
nm0705384,nm0769888,2
nm0705509,nm0915614,5
nm0706256,nm0852425,2
nm0706368,nm0848667,2
nm0706533,nm0804026,2
nm0706795,nm0746958,2
nm0707457,nm0753567,2
nm0707457,nm0844083,3
nm0709526,nm0725173,4
nm0709526,nm0789211,2
nm0709526,nm0820607,2
nm0709526,nm0852365,2
nm0709526,nm0944797,7
nm0709790,nm0798570,2
nm0709790,nm0816530,2
nm0709814,nm0898741,2
nm0709814,nm0949435,4
nm0711031,nm0832375,2
nm0712731,nm0752813,2
nm0714878,nm0930539,2
nm0715577,nm0852305,2
nm0715577,nm0906843,2
nm0717079,nm0796827,2
nm0717079,nm0836687,2
nm0717086,nm0778270,3
nm0718188,nm0909436,2
nm0719749,nm0745700,2
nm0720632,nm0778270,2
nm0721316,nm0815524,3
nm0721615,nm0823633,2
nm0721660,nm0936728,2
nm0722665,nm0790096,2
nm0722836,nm0798219,2
nm0722852,nm0763351,2
nm0722852,nm0798219,2
nm0723423,nm0932957,2
nm0723918,nm0889024,2
nm0724586,nm0878927,2
nm0725173,nm0728811,2
nm0725173,nm0730165,3
nm0725173,nm0824496,2
nm0725173,nm0944797,2
nm0725332,nm0753997,2
nm0726153,nm0836687,2
nm0726295,nm0848019,2
nm0726295,nm0850236,3
nm0726295,nm0865575,2
nm0727311,nm0867891,2
nm0727710,nm0876761,2
nm0727711,nm0884788,4
nm0728412,nm0879855,2
nm0728811,nm0852365,2
nm0728811,nm0929116,8
nm0728811,nm0932424,2
nm0728867,nm0728871,7
nm0728867,nm0728875,7
nm0728871,nm0728875,8
nm0728960,nm0814773,2
nm0728960,nm0850236,2
nm0728960,nm0862904,2
nm0729157,nm0862677,2
nm0729480,nm0824496,3
nm0729727,nm0793916,2
nm0730165,nm0764346,2
nm0730165,nm0832065,4
nm0730165,nm0863833,3
nm0730165,nm0867538,2
nm0731340,nm0934290,2
nm0734340,nm0824496,2
nm0734340,nm0852365,3
nm0734340,nm0907404,3
nm0734340,nm0949355,2
nm0734352,nm0852710,2
nm0734521,nm0778270,4
nm0737259,nm0852710,2
nm0737944,nm0812937,2
nm0738042,nm0944797,3
nm0738856,nm0865493,2
nm0740025,nm0869224,2
nm0740480,nm0862240,2
nm0740696,nm0745700,2
nm0744587,nm0946621,2
nm0749476,nm0935415,2
nm0751245,nm0875861,3
nm0752246,nm0848910,2
nm0752878,nm0950858,4
nm0753062,nm0803686,2
nm0753479,nm0754955,2
nm0753479,nm0756870,6
nm0753479,nm0757104,2
nm0753479,nm0762966,3
nm0753479,nm0875465,2
nm0753567,nm0753583,2
nm0753567,nm0753877,2
nm0754955,nm0762966,2
nm0755401,nm0848796,2
nm0756485,nm0764406,2
nm0756870,nm0757104,5
nm0756870,nm0762966,2
nm0756870,nm0847470,2
nm0756870,nm0950811,2
nm0757064,nm0858164,2
nm0758986,nm0800302,2
nm0759228,nm0798219,2
nm0760701,nm0761100,2
nm0760701,nm0862677,2
nm0761100,nm0862677,2
nm0761340,nm0855969,2
nm0763351,nm0798219,4
nm0763492,nm0897585,2
nm0763941,nm0798219,3
nm0764077,nm0957915,3
nm0764346,nm0863833,2
nm0768178,nm0870454,6
nm0768514,nm0824496,4
nm0771584,nm0889511,2
nm0771584,nm0929925,2
nm0773150,nm0776711,2
nm0776711,nm0858412,2
nm0779148,nm0820607,7
nm0780739,nm0823633,2
nm0780764,nm0823633,10
nm0780764,nm0929057,2
nm0781590,nm0927104,2
nm0781737,nm0910240,2
nm0783763,nm0824496,2
nm0783983,nm0899628,2
nm0784539,nm0898146,2
nm0784857,nm0814355,2
nm0784857,nm0816530,3
nm0784857,nm0832375,3
nm0784857,nm0869224,3
nm0785286,nm0889024,3
nm0789211,nm0852365,2
nm0789211,nm0855579,4
nm0790096,nm0946621,2
nm0790171,nm0914246,2
nm0790788,nm0919321,8
nm0792514,nm0872463,3
nm0793766,nm0837360,3
nm0795599,nm0861438,2
nm0796827,nm0836687,3
nm0797129,nm0951385,2
nm0798130,nm0831736,4
nm0798219,nm0854149,2
nm0798270,nm0812929,2
nm0798270,nm0815524,3
nm0798309,nm0846846,2
nm0798570,nm0846846,2
nm0799014,nm0935415,2
nm0799237,nm0856103,3
nm0802144,nm0907888,3
nm0803705,nm0909436,2
nm0805532,nm0913248,2
nm0805532,nm0930336,2
nm0805787,nm0858164,2
nm0805787,nm0911167,2
nm0807580,nm0940579,2
nm0812286,nm0945468,2
nm0812919,nm0812937,4
nm0812919,nm0848910,3
nm0812919,nm0892989,2
nm0812937,nm0812958,2
nm0812937,nm0876164,3
nm0813922,nm0863829,2
nm0814355,nm0825709,2
nm0814355,nm0907026,2
nm0814773,nm0832375,2
nm0814773,nm0850236,3
nm0814773,nm0872689,2
nm0816530,nm0821543,2
nm0816530,nm0832375,2
nm0816530,nm0869224,2
nm0816530,nm0889658,2
nm0817021,nm0929925,2
nm0820607,nm0824496,7
nm0820607,nm0833363,4
nm0820607,nm0852365,2
nm0820607,nm0878613,3
nm0820607,nm0878927,2
nm0820607,nm0924307,2
nm0820607,nm0949355,4
nm0820865,nm0921659,2
nm0823633,nm0840373,2
nm0823633,nm0852305,12
nm0823633,nm0860597,2
nm0823633,nm0871419,2
nm0823633,nm0888000,2
nm0823633,nm0906843,5
nm0823633,nm0907404,2
nm0823633,nm0914155,4
nm0823633,nm0929057,3
nm0823633,nm0932425,4
nm0823633,nm0942046,2
nm0824389,nm0912487,2
nm0824496,nm0852365,3
nm0824496,nm0862086,2
nm0824496,nm0878927,14
nm0824496,nm0909040,2
nm0824496,nm0930711,2
nm0824496,nm0949355,7
nm0826210,nm0836765,2
nm0830769,nm0940617,2
nm0831641,nm0873933,2
nm0831889,nm0908124,2
nm0832011,nm0867144,3
nm0832375,nm0896331,2
nm0833363,nm0852365,3
nm0833363,nm0949355,2
nm0835497,nm0927110,2
nm0835738,nm0919700,2
nm0835738,nm0942439,4
nm0836687,nm0858412,2
nm0837430,nm0847291,3
nm0838066,nm0930776,2
nm0838843,nm0930711,2
nm0841061,nm0922615,3
nm0845486,nm0922615,2
nm0845486,nm0935389,2
nm0847031,nm0882577,2
nm0847050,nm0945427,2
nm0847197,nm0848796,2
nm0847609,nm0950811,2
nm0847698,nm0881303,2
nm0847939,nm0919321,2
nm0847939,nm0923481,2
nm0847939,nm0929925,2
nm0848667,nm0867144,2
nm0849586,nm0919321,2
nm0852305,nm0906843,17
nm0852305,nm0932278,5
nm0852365,nm0878927,3
nm0852365,nm0907404,3
nm0852365,nm0949355,3
nm0852404,nm0872694,2
nm0852404,nm0872695,2
nm0852404,nm0911438,2
nm0853607,nm0930776,2
nm0854149,nm0867891,2
nm0858412,nm0901881,2
nm0858977,nm0875983,2
nm0858977,nm0942439,2
nm0861000,nm0940617,2
nm0862546,nm0950019,2
nm0862904,nm0869451,3
nm0865262,nm0928697,2
nm0865493,nm0957867,2
nm0865575,nm0895715,4
nm0866010,nm0950958,8
nm0867391,nm0879945,2
nm0867538,nm0929925,2
nm0868909,nm0902702,2
nm0869451,nm0876947,2
nm0870543,nm0906940,2
nm0871432,nm0923481,2
nm0871546,nm0906940,2
nm0872112,nm0889511,2
nm0872694,nm0872695,3
nm0872694,nm0911438,2
nm0872695,nm0911438,2
nm0874497,nm0926103,3
nm0876211,nm0931525,2
nm0878927,nm0907404,2
nm0878927,nm0924307,4
nm0878927,nm0930711,2
nm0878927,nm0931572,4
nm0878927,nm0940617,6
nm0878927,nm0942611,2
nm0880419,nm0913758,2
nm0882237,nm0885203,2
nm0884134,nm0897650,3
nm0885150,nm0919321,2
nm0885203,nm0889024,2
nm0886870,nm0889024,2
nm0886870,nm0938212,2
nm0898741,nm0949435,2
nm0900957,nm0902702,2
nm0903667,nm0921276,2
nm0906843,nm0925113,3
nm0907404,nm0908154,3
nm0907404,nm0924307,6
nm0907404,nm0930711,2
nm0907404,nm0933315,2
nm0907404,nm0940617,3
nm0907404,nm0944797,2
nm0907404,nm0949355,2
nm0908124,nm0930711,2
nm0908124,nm0931547,2
nm0908153,nm0943978,3
nm0909436,nm0935082,2
nm0913094,nm0936728,2
nm0915850,nm0915903,10
nm0923774,nm0941298,21
nm0924307,nm0940617,2
nm0925113,nm0926072,9
nm0928295,nm0929925,2
nm0929925,nm0942046,2
nm0935996,nm0950958,3
nm0951385,nm0957484,2
