Id,category,Label,Nationality
nm0893760,actor,Juan Verdaguer,Uruguay
nm0359219,actor,Hajime Hana,Inconnu
nm0594271,actor,Akihiro Miwa,Inconnu
nm0882255,actor,Jun Usami,Inconnu
nm0708835,writer,Rampo Edogawa,Inconnu
nm0462023,writer,Kyûzô Kobayashi,Inconnu
nm0348924,writer,Jack Guss,Inconnu
nm0263563,director,Peter Everett,Inconnu
nm0548703,actor,John Markovsky,Inconnu
nm0260063,actor,Makhmud Esambayev,Russia]
nm0659716,actor,Valeri Panov,Inconnu
nm0752924,actor,Valeriy Ryazanov,Russian Empire [now Russia]
nm0073623,actor,Jan Bereska,East Germany
nm0903154,actor,Wolfgang von Ungern-Sternberg,Inconnu
nm0001348,director,Werner Herzog,Inconnu
nm0901894,writer,Achim von Arnim,Inconnu
nm0783670,actor,Milton Selzer,USA
nm0213441,writer,Edward DeBlasio,Inconnu
nm0741596,actor,Norman Rose,Inconnu
nm0152166,director,Harry Chapin,Inconnu
nm0116339,actor,Ulf Brunnberg,Inconnu
nm0450777,writer,Sandro Key-Åberg,Inconnu
nm0835616,writer,Ardy Strüwer,Inconnu
nm0959717,writer,Lasse Åberg,Inconnu
nm0894307,actor,Renaud Verley,Inconnu
nm0323203,actor,Vadim Glowna,Inconnu
nm0602137,director,George Moorse,Inconnu
nm0222094,actor,Nikolaus Dutsch,Inconnu
nm0213895,actor,Eugene Deckers,Belgium
nm0416438,writer,Donald James,Inconnu
nm0000164,actor,Anthony Hopkins,UK
nm0063953,writer,James Goldman,Inconnu
nm0286318,actor,James Forlong,Inconnu
nm0422264,actor,Ian Jessup,Inconnu
nm0212925,actor,Robert Dean,Inconnu
nm0298377,writer,Alexander Fullerton,Inconnu
nm0692093,actor,Don Porter,USA
nm0338633,writer,Dan Greenburg,Inconnu
nm0764715,writer,Carlos Sarabia,Inconnu
nm0393037,actor,Tom Hompertz,USA
nm0256205,actor,Eric Emerson,USA
nm0229668,actor,Alan Dobie,Inconnu
nm0924430,writer,Alan White,Inconnu
nm0959616,actor,Álvaro Nieto,Inconnu
nm0423341,actor,Joaquín Torres,Inconnu
nm0558246,writer,Rafael Mateo Tarí,Inconnu
nm0768574,actor,José Sazatornil,Inconnu
nm0517705,director,Edouard Logereau,Inconnu
nm0346659,writer,Jean-Paul Guibert,Inconnu
nm0299457,actor,Bruce Kimball,Inconnu
nm0402921,actor,Larry Hunter,Inconnu
nm0545142,actor,Bernard Marcel,Inconnu
nm0476295,writer,Judy J. Kushner,Inconnu
nm0019923,actor,Elkan Allan,UK
nm0026816,actor,Ian Anderson,Inconnu
nm0191249,actor,Declan Cuffe,Inconnu
nm0354078,actor,Kenneth Haigh,UK
nm0679641,director,Van Khoa Pham,Inconnu
nm0629133,writer,Vu Nguyen,Inconnu
nm0246943,writer,Otto Dürer,Inconnu
nm0346035,actor,Jorge Guerra,Chile
nm0287837,actor,Harvey Shain,Inconnu
nm0947834,writer,Nikolay Evdokimov,Inconnu
nm0937654,writer,Alexander Wolf,Inconnu
nm0134422,writer,Reuben Canoy,Inconnu
nm0689796,writer,Abraham Polonsky,Inconnu
nm0234877,writer,Richard Dougherty,Inconnu
nm0190965,writer,Milo G. Cuccia,Inconnu
nm0264894,writer,Carlo Fadda,Inconnu
nm0364800,actor,James Harris,Inconnu
nm0346510,actor,Makhouredia Gueye,Inconnu
nm0876997,actor,Mustapha Ture,Inconnu
nm0897715,actor,Paolo Villaggio,Inconnu
nm0142995,director,Francesco Casaretti,Inconnu
nm0503053,writer,Roberto Leoni,Inconnu
nm0117868,writer,Franco Bucceri,Inconnu
nm0067080,actor,Stefan Behrens,Germany
nm0699539,writer,Abbé Prévost,Inconnu
nm0011137,actor,Steve Vincent,Inconnu
nm0104472,actor,James Brand,Inconnu
nm0484217,actor,Vic Lance,Inconnu
nm0143704,actor,Mario Casillas,Mexico
nm0449389,actor,Max Kerlow,Inconnu
nm0147356,director,Felipe Cazals,Inconnu
nm0785438,writer,Roger Serra,Inconnu
nm0140080,actor,Pedro Carrasco,Spain
nm0647039,writer,Ángel Oliver,Inconnu
nm0888595,writer,Vladislav Vancura,Inconnu
nm0343586,writer,Héctor Grossi,Inconnu
nm0183358,actor,Kevin Coughlin,Inconnu
nm0546834,actor,Michael Margotta,Inconnu
nm0310370,writer,Dick Gautier,Inconnu
nm0273072,actor,Bertram Fernando,Sri Lanka
nm0927931,actor,Ralph Wijesekara,Inconnu
nm0228419,director,Wimalanath Dissanayake,Inconnu
nm0060236,writer,Ronald Bassett,Inconnu
nm0168649,actor,John Coe,Inconnu
nm0291071,director,Robert Frank,Inconnu
nm0001731,writer,Sam Shepard,Inconnu
nm0194864,writer,Giuseppe D'Agata,Inconnu
nm0883845,actor,Omar Valdés,Inconnu
nm0221517,writer,Edmundo Desnoes,Inconnu
nm0316004,actor,Franco Giacobini,Inconnu
nm0126602,writer,Tamás Bárány,Inconnu
nm0618272,writer,Peter Müller,Inconnu
nm0323974,actor,Derek Godfrey,UK
nm0782997,actor,Nicholas Selby,Inconnu
nm0838098,actor,Hugh Sullivan,Inconnu
nm0742282,actor,Michael Rosenberg,Denmark
nm0822570,director,Paul Stanley,Inconnu
nm0051194,writer,Allan Balter,Inconnu
nm0212283,actor,George De Vries,Inconnu
nm0820464,writer,Michael St. Clair,Inconnu
nm0017248,actor,Víctor Alcocer,Inconnu
nm0145443,actor,Arturo Castro 'Bigotón',Inconnu
nm0145500,actor,Benito Castro,Mexico
nm0145554,actor,Gualberto Castro,Mexico
nm0321344,director,Hadj Mohamed Giumale,Inconnu
nm0344986,actor,Roland Grönros,Sweden
nm0469803,director,Leif Krantz,Inconnu
nm0426499,actor,Ulf G. Johnsson,Sweden
nm0053860,actor,Joël Barbouth,Inconnu
nm0938636,director,Gilbert Wolmark,Inconnu
nm0068946,writer,Giuseppe Belli,Inconnu
nm0634129,writer,Audrey Nohra,Inconnu
nm0455937,writer,Peter Kintzel,Inconnu
nm0926604,actor,Barry Whitwam,Inconnu
nm0888993,writer,Norman Thaddeus Vane,Inconnu
nm0087275,actor,Joaquín Blanco,Inconnu
nm0216440,actor,Karel Dellapina,Bulgaria
nm0477432,actor,Karel Kyncl,Czechoslovakia [now Czech Republic]
nm0496171,actor,Paul Lecler,Inconnu
nm0804485,director,Václav Sklenár,Inconnu
nm0822114,writer,Ludek Stanek,Inconnu
nm0945015,actor,Nikolai Yakhontov,Inconnu
nm0442520,actor,Aleksandr Kavalerov,Russia]
nm0789425,director,Igor Shatrov,Inconnu
nm0296293,writer,Vadim Frolov,Inconnu
nm0310804,actor,Ramón Gay,Inconnu
nm0120232,actor,Quintín Bulnes,Inconnu
nm0594984,actor,Duke Moberdy,Inconnu
nm0786629,actor,Joseph Sexhauer,Inconnu
nm0706279,writer,Wayne Rafferty,Inconnu
nm0450119,writer,Edmund Kerwin,Inconnu
nm0052023,actor,Donatas Banionis,Inconnu
nm0475721,actor,Sergei Kurilov,Russian Empire [now Russia]
nm0474586,director,Savva Kulish,Inconnu
nm0794562,writer,Aleksandr Shlepyanov,Inconnu
nm0667805,actor,Viktor Pavlov,Inconnu
nm0644089,actor,Fyodor Odinokov,Russia]
nm0475832,writer,Viktor Kurochkin,Inconnu
nm0301534,actor,Dubi Gal,Israel
nm0190170,writer,Gary Crutcher,Inconnu
nm0008161,actor,Seif Abdelrahman,Inconnu
nm0252583,actor,Ezzat El Alaili,Inconnu
nm0751029,actor,Billy Russell,Inconnu
nm0575389,director,Peter Medak,Inconnu
nm0523366,writer,Roger Lowry,Inconnu
nm0141956,actor,Terry Carter,USA
nm0223920,actor,Umberto Di Grazia,Inconnu
nm0519418,writer,Franco Longo,Inconnu
nm0323945,writer,John Godey,Inconnu
nm0017982,actor,Dragoljub Aleksic,Serbia
nm0045169,director,Xuyen Bac,Inconnu
nm0873992,director,Lam Truc,Inconnu
nm0875861,actor,Forrest Tucker,Inconnu
nm0053459,writer,Rowland Barber,Inconnu
nm0427977,actor,Duane Jones,Inconnu
nm0362457,actor,Karl Hardman,Inconnu
nm0001681,director,George A. Romero,Inconnu
nm0751652,writer,John A. Russo,Inconnu
nm0915593,actor,Keith Wayne,Inconnu
nm0644565,director,Shinsuke Ogawa,Inconnu
nm0441396,actor,Tadashi Katô,Inconnu
nm0812210,actor,Meichô Soganoya,Inconnu
nm0051502,actor,Junzaburô Ban,Inconnu
nm0755364,actor,José Sacristán,Inconnu
nm0201482,actor,Axel Darna,Inconnu
nm0366934,actor,David Hartman,Inconnu
nm0098370,writer,Allan R. Bosworth,Inconnu
nm0332821,director,René Govar,Inconnu
nm0127924,actor,Mario Cabré,Spain
nm0432177,actor,Ramón Julia,Inconnu
nm0112508,writer,Joan Brossa,Inconnu
nm0711501,actor,Ivan Rassimov,Italy
nm0802415,actor,Salvatore Siniscalchi,Inconnu
nm0538398,writer,Artur Makarov,Inconnu
nm0098636,writer,Franco Bottari,Inconnu
nm0904562,actor,Ivan Vyskocil,Inconnu
nm0460254,actor,Jan Klusák,Inconnu
nm0625867,actor,Jiri Nemec,Inconnu
nm0097907,actor,Pavel Bosek,Inconnu
nm0911588,director,James Ward,Inconnu
nm0275835,actor,John Fiedler,USA
nm0248983,actor,Herb Edelman,Inconnu
nm0370047,actor,Steve Hawkes,Croatia
nm0525608,writer,Michael Luke,Inconnu
nm0733972,writer,Paul Roche,Inconnu
nm0194269,actor,Ray Cyr,Inconnu
nm0143549,writer,Taggart Casey,Inconnu
nm0148970,director,Tonino Cervi,Inconnu
nm0441618,actor,Aleksei Katyshev,Inconnu
nm0257782,writer,Clas Engström,Inconnu
nm0504492,actor,Mark Lester,Inconnu
nm0058369,writer,Lionel Bart,Inconnu
nm0002042,writer,Charles Dickens,Inconnu
nm0659020,actor,Lucien Pan,Inconnu
nm0700629,actor,Bruno Punzalan,Inconnu
nm0917369,writer,Waldon Weeland,Inconnu
nm0203384,actor,John Davidson,USA
nm0887613,writer,Laura Bower Van Nuys,Inconnu
nm0672077,actor,Nicholas Pennell,Inconnu
nm0758778,writer,John Salmon,Inconnu
nm0863352,writer,Patrick Tilley,Inconnu
nm0386214,writer,Yumie Hiraiwa,Inconnu
nm0645568,actor,Jirô Okazaki,Inconnu
nm0406815,director,Motomu Ida,Inconnu
nm0895756,writer,Henri Viard,Inconnu
nm0688585,writer,Jean-Marie Poiré,Inconnu
nm0650400,director,Daniel Oropeza,Inconnu
nm0344852,actor,Lech Grzmocinski,Inconnu
nm0084402,actor,Henryk Bista,Inconnu
nm0091687,actor,Zbigniew Bogdanski,Poland
nm0931435,director,Paul Williams,Inconnu
nm0841918,director,Jyoti Swaroop,Inconnu
nm0144957,actor,Miguel del Castillo,Inconnu
nm0785651,actor,Joan Manuel Serrat,Spain
nm0855496,writer,Terenci Moix,Inconnu
nm0681437,writer,Jaume Picas,Inconnu
nm0231669,director,Hans Domnick,Inconnu
nm0475308,writer,Heinz Kuntze-Just,Inconnu
nm0000257,actor,Alan Alda,USA
nm0773014,actor,Joe Schmidt,Inconnu
nm0440090,actor,Alex Karras,Inconnu
nm0545273,director,Alex March,Inconnu
nm0687321,writer,George Plimpton,Inconnu
nm0197168,actor,Gus Dahlström,Inconnu
nm0635389,writer,Erik Norlander,Inconnu
nm0885826,actor,Lou Van Burg,Netherlands
nm0386795,actor,Herbert Hisel,Germany
nm0813167,writer,Marie Claire Solleville,Inconnu
nm0865493,actor,Sergio Tofano,Inconnu
nm0144818,actor,Giulio Cesare Castello,Inconnu
nm0277488,actor,Werner Finck,Inconnu
nm0144682,actor,Agustín Castellano 'El Puri',Inconnu
nm0070293,writer,Manuel Benaya,Inconnu
nm0945147,writer,Yale,Inconnu
nm0655400,actor,Benito Pacifico,Inconnu
nm0276570,actor,Paolo Figlia,Inconnu
nm0833425,actor,Dino Strano,Inconnu
nm0560281,actor,Ettore Mattia,Inconnu
nm0070251,writer,Jacinto Benavente,Inconnu
nm0814370,actor,Heinz Sonnbichler,Inconnu
nm0279040,writer,Marie Louise Fischer,Inconnu
nm0929978,writer,Alan Williams,Inconnu
nm0504715,writer,Marco Leto,Inconnu
nm0099541,writer,Pierre Boulle,Inconnu
nm0202638,actor,Nigel Davenport,Inconnu
nm0171509,writer,Lotte Colin,Inconnu
nm0554256,writer,George Marton,Inconnu
nm0689057,actor,Maurice Poli,Inconnu
nm0466710,actor,Sandro Pizzochero,Inconnu
nm0732631,writer,Frank M. Robinson,Inconnu
nm0085457,director,Noel Black,Inconnu
nm0312409,writer,Stephen Geller,Inconnu
nm0294354,writer,Robert M. Fresco,Inconnu
nm0338804,writer,John L. Greene,Inconnu
nm0871581,actor,Stephen Treadwell,Inconnu
nm0686335,director,Graham Place,Inconnu
nm0000698,actor,Gene Wilder,USA
nm0550318,actor,Kenneth Mars,USA
nm0469103,actor,Jeroen Krabbé,Netherlands
nm1007141,actor,Gerard de Groot,Netherlands
nm0022664,actor,Giuseppe Altamurra,Inconnu
nm0143798,actor,Egidio Casolari,Inconnu
nm0548449,actor,Monte Markham,Inconnu
nm0203815,writer,Leslie P. Davies,Inconnu
nm0590027,writer,Hugh Mills,Inconnu
nm0929815,writer,E. Hunter Willett,Inconnu
nm0880449,writer,Betty Ulius,Inconnu
nm0878237,writer,Betty Tusher,Inconnu
nm0312949,actor,Dick Gjonola,USA
nm0346425,actor,Robyn Guest,Inconnu
nm0434654,actor,Hannu Kahakorpi,Inconnu
nm0074615,director,Timo Bergholm,Inconnu
nm0074610,writer,Eija-Elina Bergholm,Inconnu
nm0310578,director,Roberto Gavioli,Inconnu
nm0230131,writer,Luciano Doddoli,Inconnu
nm0315739,writer,Mario Ghierighin,Inconnu
nm0800140,director,Frank Simon,Inconnu
nm0658646,actor,Carlo Palmucci,Inconnu
nm0647921,actor,James Olson,USA
nm0491129,writer,Margaret Laurence,Inconnu
nm0523973,writer,Rudolf Lubowski,Inconnu
nm0192246,writer,Bob Cunningham,Inconnu
nm0714874,actor,Corin Redgrave,UK
nm0168099,director,Dinu Cocea,Inconnu
nm0649252,writer,Mihai Opris,Inconnu
nm0010689,actor,Konstantin Stepankov,Ukraine]
nm0759753,director,Igor Samborsky,Inconnu
nm0796057,director,Aleksei Shvachko,Inconnu
nm0648832,writer,Yevgeni Onopriyenko,Inconnu
nm0586150,actor,George Mihaita,Romania
nm0301426,actor,Vladimir Gaitan,Romania
nm0665763,writer,Horia Patrascu,Inconnu
nm0245162,actor,Humberto Duvauchelle,Chile
nm0245161,actor,Hector Duvauchelle,Chile
nm0897721,actor,Nelson Villagra,Inconnu
nm0469429,director,Naum Kramarenco,Inconnu
nm0471139,actor,Kricheche,Algeria
nm0078464,director,Jean-Louis Bertuccelli,Inconnu
nm0245201,writer,Jean Duvignaud,Inconnu
nm0136805,actor,Giovanni Carelli,Inconnu
nm0844877,actor,Cristián Sánchez,Chile
nm0870409,actor,Sergio Trabucco,Chile
nm0184367,director,Álvaro J. Covacevich,Inconnu
nm0640080,director,Jack O'Connell,Inconnu
nm0552851,writer,Norman Martin,Inconnu
nm0375597,actor,George Hellyer Jr.,USA
nm0420920,actor,Mark Jenkins,Inconnu
nm0104256,writer,Bill Brammer,Inconnu
nm0082614,actor,Michael Rye,Inconnu
nm0788125,director,Ronald E. Shanin,Inconnu
nm0593892,actor,Ruggero Miti,Italy
nm0019608,actor,Christian Aligny,Inconnu
nm0716968,writer,Wilhelm Reich,Inconnu
nm0305046,actor,John Garces,Inconnu
nm0712096,actor,Warren Raum,USA
nm0796190,actor,Ryp Siani,Inconnu
nm0089564,director,Ralph C. Bluemke,Inconnu
nm0809783,actor,Roger Smith,Inconnu
nm0604605,actor,Dennis Morgan,USA
nm0001944,actor,Edgar Bergen,USA
nm0394873,director,Leonard J. Horn,Inconnu
nm0161742,writer,Giacinto Ciaccio,Inconnu
nm0190264,actor,Carlos Cruz,Portugal
nm0740796,director,Baptista Rosa,Inconnu
nm0926013,actor,Leonard Whiting,UK
nm0195148,writer,Masolino D'Amico,Inconnu
nm0449216,director,Roeland Kerbosch,Inconnu
nm0198446,actor,James Daly,USA
nm0085782,actor,Sidney Blackmer,USA
nm0002106,writer,Ruth Gordon,Inconnu
nm0405742,writer,Philippe Hériat,Inconnu
nm0716892,actor,Frantisek Rehák,Inconnu
nm0435794,writer,Vladimír Kalina,Inconnu
nm0173031,writer,Arrigo Colombo,Inconnu
nm0733202,actor,Stanislas Robiolle,France
nm0488822,actor,Kjeld Nørgaard,Inconnu
nm0458103,actor,Helge Kjærulff-Schmidt,Denmark
nm0334550,writer,Saxo Grammaticus,Inconnu
nm0415354,writer,Frank Jæger,Inconnu
nm0060988,actor,Michael Bates,British India
nm0681458,actor,Marco Pico,France
nm0664207,actor,Antonio Passalia,Inconnu
nm0039911,actor,António Assunção,Inconnu
nm0150057,director,Christian de Chalonge,Inconnu
nm0090847,writer,Roberto Bodegas,Inconnu
nm0347899,writer,Gulzar,Inconnu
nm0856146,actor,Ángel Teruel,Spain
nm0892243,writer,Andrés Velasco,Inconnu
nm0411750,actor,Takao Ito,Inconnu
nm0475910,actor,Toshio Kurosawa,Inconnu
nm0948414,actor,Tadashi Yokouchi,Inconnu
nm0367944,writer,Ryusei Hasegawa,Inconnu
nm0277479,actor,Predrag Finci,Inconnu
nm0631619,actor,Svetolik Nikacevic,Inconnu
nm0868176,actor,Carli Tornehave,Sweden
nm0598632,actor,Antonio Monselesan,Inconnu
nm0600102,actor,Luigi Montini,Inconnu
nm0491272,director,Ray Laurent,Inconnu
nm0307260,actor,David Garfield,Inconnu
nm0938029,director,Donald Wolfe,Inconnu
nm0084114,actor,Larry Bishop,Inconnu
nm0743806,writer,Rosalind Ross,Inconnu
nm0663746,actor,Dete Parsons,Inconnu
nm0616692,actor,Diwaldo Myers,Inconnu
nm0017934,actor,Melkon Alekyan,Inconnu
nm0303334,actor,Vilen Galstyan,Armenia
nm0311731,actor,Gogi Gegechkori,Republic of Georgia]
nm0636774,writer,Sayat Nova,Inconnu
nm0280718,director,Roberto Fizz,Inconnu
nm0124035,actor,Walter Buschhoff,Inconnu
nm0903130,actor,Franz von Treuberg,Inconnu
nm0676538,actor,Karsten Peters,Inconnu
nm0594046,actor,Alou Mitsou,Inconnu
nm0534710,director,John Maddox,Inconnu
nm0249111,actor,Rolf Eden,Inconnu
nm0450013,actor,Herbert Kersten,Inconnu
nm0561016,actor,Friedrich Maurer,Germany
nm0633932,director,Rudolf Noelte,Inconnu
nm0028582,actor,Bob Andrews,Inconnu
nm0936427,actor,Vic Wise,UK
nm0908103,director,Pete Walker,Inconnu
nm0437735,actor,Werner Kanitz,Germany
nm0781644,director,Horst Seemann,Inconnu
nm0128553,writer,Adolfo Cagnacci,Inconnu
nm0118900,writer,Moura Budberg,Inconnu
nm0891126,writer,Gerald Vaughan-Hughes,Inconnu
nm0219020,writer,Marco Denevi,Inconnu
nm0664223,actor,Tomislav Pasaric,Inconnu
nm0781140,actor,Abdoulaye Seck,Inconnu
nm0399109,actor,Mikulás Huba,Czechoslovakia [now Slovakia]
nm0904370,director,Dusan Vukotic,Inconnu
nm0279774,writer,Ruzena Fisher,Inconnu
nm0527194,writer,Andro Lusicic,Inconnu
nm0164975,actor,Robin Clarke,Inconnu
nm0485655,director,Mario Lanfranchi,Inconnu
nm0209095,actor,David de Keyser,UK
nm0702928,actor,Iain Quarrier,Inconnu
nm0093946,director,Jack Bond,Inconnu
nm0049531,actor,Ennio Balbo,Inconnu
nm0504520,writer,Seeleg Lester,Inconnu
nm0330664,writer,William D. Gordon,Inconnu
nm0283500,director,John Flynn,Inconnu
nm0665778,writer,Walter Patriarca,Inconnu
nm0057983,actor,Don 'Red' Barry,USA
nm0506542,director,Maurice Levy,Inconnu
nm0943230,director,Harry Wuest,Inconnu
nm0664346,writer,Diana Paschal,Inconnu
nm0923413,actor,John Weymer,Inconnu
nm0762465,writer,Fred M. Sandy,Inconnu
nm0948398,actor,Tadanori Yokoo,Inconnu
nm0704161,writer,Luis Quintanilla,Inconnu
nm0224246,writer,A. Di Risso,Inconnu
nm0457492,actor,Ryûji Kita,Inconnu
nm0406594,actor,Gorô Ibuki,Inconnu
nm0463514,actor,Asao Koike,Inconnu
nm0411936,writer,Alecu Ivan-Ghilea,Inconnu
nm0558264,writer,Rafael Mateo,Inconnu
nm0212770,actor,Fabian Dean,USA
nm0338681,actor,Billy M. Greene,USA
nm0162343,director,Matt Cimber,Inconnu
nm0762561,writer,Gerald Sanford,Inconnu
nm0732299,writer,Herb Robins,Inconnu
nm0234472,actor,Rudy Dost,Inconnu
nm0134189,writer,Doran William Cannon,Inconnu
nm0946160,actor,Oleg Yankovskiy,Inconnu
nm0398040,actor,Richard Howell,Inconnu
nm0542228,director,Joseph Mangine,Inconnu
nm0166035,writer,Liv Clemens,Inconnu
nm0648475,writer,Arthur Omre,Inconnu
nm0296087,actor,Erich Fritze,Germany
nm0387870,actor,Lutz Hochstraate,Germany
nm0330568,director,Günter Hendel,Inconnu
nm0928623,writer,Robert Wilder,Inconnu
nm0353387,actor,Esper Hagen,Denmark
nm0751359,actor,Nat Russell Jr.,Denmark
nm0892153,actor,Bent Vejlby,Inconnu
nm0658756,actor,Palomo Linares,Spain
nm0400172,writer,Francisco Hueva Lastras,Inconnu
nm0395698,director,Kemal Horulu,Inconnu
nm0631254,writer,Charly Niessen,Inconnu
nm0064981,writer,Martin Roda-Becher,Inconnu
nm0098178,actor,Jorge Bosso,Inconnu
nm0655720,director,Federico Padilla,Inconnu
nm0904108,writer,Roger Vrigny,Inconnu
nm0689207,writer,Cosmo Politan,Inconnu
nm0901065,actor,Milos Vognic,Inconnu
nm0297960,writer,Ladislav Fuks,Inconnu
nm0330198,actor,Gale Gordon,Inconnu
nm0754517,writer,Robert Sabaroff,Inconnu
nm0439440,writer,Günter Karl,Inconnu
nm0274069,writer,Franco Ferrari,Inconnu
nm0001424,actor,Udo Kier,Germany
nm0656011,writer,Amedeo Pagani,Inconnu
nm0016628,writer,Barbara Alberti,Inconnu
nm0193718,writer,Dan Cushman,Inconnu
nm0627316,actor,Leonid Nevedomsky,USSR [now Belarus]
nm0025325,writer,Nikolai Amosov,Inconnu
nm0337370,actor,Yuri Grebenshchikov,Russia]
nm0887708,director,Melvin Van Peebles,Inconnu
nm0178058,actor,George A. Cooper,Inconnu
nm0783616,actor,George Selway,Inconnu
nm0867030,writer,Bernard Toms,Inconnu
nm0338751,writer,Eve Greene,Inconnu
nm0644114,writer,Jerome Odlum,Inconnu
nm0807188,actor,Paul Smith,USA
nm0897160,actor,Robert Viharo,Inconnu
nm0768321,actor,Don Saxon,USA
nm0343260,director,Ulu Grosbard,Inconnu
nm0101208,actor,Norman Bowler,UK
nm0340153,actor,Brian Grellis,Inconnu
nm0762556,writer,Donald S. Sanford,Inconnu
nm0021517,actor,Don Allman,Inconnu
nm0803635,writer,Peder Sjögren,Inconnu
nm0542539,writer,Tom Mankiewicz,Inconnu
nm0615324,writer,William Murray,Inconnu
nm0154940,writer,John Cheever,Inconnu
nm0180464,actor,Jean-Louis Cornuz,Inconnu
nm0380728,actor,Herbert Herrman,Inconnu
nm0317592,director,H.R. Giger,Inconnu
nm0535361,director,Fritz E. Maeder,Inconnu
nm0613833,director,Fredi M. Murer,Inconnu
nm0947681,director,Yves Yersin,Inconnu
nm0176206,writer,Michel Contat,Inconnu
nm0528445,actor,Sean Lynch,Inconnu
nm0879476,writer,Zsuzsa Tóth,Inconnu
nm0699648,actor,Andrzej Pstrag,Inconnu
nm0158584,director,Zbigniew Chmielewski,Inconnu
nm0297947,writer,Kazuo Fukazawa,Inconnu
nm0641517,actor,Tim O'Kelly,Inconnu
nm0677011,actor,Arthur Peterson,Inconnu
nm0484842,actor,Monte Landis,Inconnu
nm0686895,writer,Polly Platt,Inconnu
nm0426020,actor,Rafer Johnson,USA
nm0094047,actor,Steve Bond,Inconnu
nm0007122,writer,Stephen Lord,Inconnu
nm0580324,actor,Paul Mercey,Inconnu
nm0058246,actor,Yves Barsacq,Inconnu
nm0428752,actor,Mark Jones,Inconnu
nm0019924,actor,Eric Allan,Inconnu
nm0991393,writer,Michael Scott,Inconnu
nm0919103,director,Matthias Weiss,Inconnu
nm0825952,actor,John Steiner,UK
nm0574853,writer,Ivan Della Mea,Inconnu
nm0029873,actor,Jimmy Angle,Inconnu
nm0268735,actor,Kris Fasseas,Inconnu
nm0122592,actor,Bob Burns,Inconnu
nm0417357,director,Andrew Janczak,Inconnu
nm0221265,director,Tom DeSimone,Inconnu
nm0336020,director,Alejandro Grattan,Inconnu
nm0644706,writer,Richard Ogilvie,Inconnu
nm0868540,writer,Enrique Torres Tudela,Inconnu
nm0496702,writer,Violette Leduc,Inconnu
nm0668361,actor,John Payne,USA
nm0236980,director,Oliver Drake,Inconnu
nm0596317,writer,Berla L. Moke,Inconnu
nm0944860,writer,Stephen Yafa,Inconnu
nm0727300,actor,Shane Rimmer,Canada
nm0929229,actor,Jeremy Wilkin,Inconnu
nm0883035,actor,Zoltán Vadász,Romania
nm0639092,actor,Ferenc Némethy,Hungary
nm0350606,director,Pál Gábor,Inconnu
nm0905002,writer,Endre Vészi,Inconnu
nm0929947,actor,Hank Williams Jr.,USA
nm0552121,actor,D'Urville Martin,USA
nm0106480,actor,Mircea Breazu,Inconnu
nm0168539,director,Nicolae Codrescu,Inconnu
nm0905942,writer,Jane Wagner,Inconnu
nm0037188,actor,Enric Arredondo,Spain
nm0215657,actor,Julián del Monte,Inconnu
nm0600139,director,Francisco Montolío,Inconnu
nm0079244,writer,Francesc Betriu,Inconnu
nm0095256,actor,Maurizio Bonuglia,Inconnu
nm0591801,writer,Nelda Minucci,Inconnu
nm0937765,actor,Günter Wolf,Germany
nm0369158,writer,Günter Haubold,Inconnu
nm0375913,writer,Gerhard Helwig,Inconnu
nm0782037,writer,Anna Seghers,Inconnu
nm0293570,director,Robert Freeman,Inconnu
nm0131908,writer,David Cammell,Inconnu
nm0943894,actor,H.M. Wynant,USA
nm0384510,writer,Maurice J. Hill,Inconnu
nm0184046,writer,Pascal Cousin,Inconnu
